Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address 1,Address 2,County,lat,lon,Primary NAICS Code,Industry Type (subparts),val
1002548,110017410559,DOW CORNING,CARROLLTON,KY,41008,4770 HIGHWAY 42 EAST,,CARROLL,38.686263,-85.155753,325199,C,136705
1007056,110043808305,DOW CORNING ALABAMA,MOUNT MEIGS,AL,36057,1940 OHIO FERROALLOYS ROAD,,MONTGOMERY,32.3482305,-86.0955443,331112,"C,K",180268.4
1002040,110043810597,DOW TEXAS OPERATIONS FREEPORT,FREEPORT,TX,77541,2301 N. BRAZOSPORT BLVD. BUILDING B-101,,BRAZORIA,28.981692,-95.376501,325181,"C,X",5759672.6
1003694,110006749224,DOZIT COMPANY LANDFILL,MORGANFIELD,KY,42437,4075 STATE ROUTE 360,,UNION,37.742222,-87.980556,562212,"C,HH",
1003594,110000581521,DRAGON CEMENT,THOMASTON,ME,04861,107 NEW COUNTY RD,,KNOX,44.089652,-69.150949,327310,"C,H",340886.8
1006428,110000359521,DSM CHEMICALS NORTH AMERICA INCORPORATED,AUGUSTA,GA,30903,1 COLUMBIA NITROGEN ROAD,,Richmond,33.47,-81.97,325199,"C,PP",471076.2
1001741,110043808314,DSM NUTRITIONAL PRODUCTS LLC,BELVIDERE,NJ,07823,205 MACKS ISLAND DRIVE,,Warren,40.8121949,-75.0494329,325411,C (Abbr),26262.5
1001771,110000586401,DSM PHARMACEUTICALS/ DSM DYNEEMA,GREENVILLE,NC,27834,5900 NORTHWEST GREENVILLE BOULEVARD,,PITT,35.658147,-77.357923,325412,C,32144.7
1000282,110003256066,"DTE Calvert City, LLC",CALVERT CITY,KY,42029,480 N MAIN,,Marshall,37.03821,-88.351577,221330,C,192885.3
1000173,110015836069,DTE East China,EAST CHINA,MI,48054,4490 NORTH RIVER RD,,Saint Clair,42.777261,-82.475507,221112,D,35299.7
1000989,110002034281,"DTE Stoneman, LLC",CASSVILLE,WI,53806,716 JACK OAK ROAD,,Grant,42.7234389,-90.9247501,221112,"C,D",212.8
1002736,110000597346,DU PONT BURNSIDE PLANT,DARROW,LA,70725,3460 HWY. 44,,ASCENSION,30.124305,-90.913757,325188,C (Abbr),37300.1
1001715,110000597131,DU PONT PONTCHARTRAIN WORKS,LA PLACE,LA,70068,586 HIGHWAY 44,,SAINT JOHN THE BAPTIST,30.0535,-90.525167,325110,C,85424.5
1006730,110033653124,DUBACH PLANT,DUBACH,LA,71235,201 OAK ST,,LINCOLN,32.69074,-92.65889,486210,C (Abbr),37793
1000473,110022723757,DUBUQUE METROPOLITAN SANITARY LANDFILL,DUBUQUE,IA,52001,14501 HWY 20 W,,DUBUQUE,42.5129,-90.6818,562212,"C,HH",24
1003297,110038493298,DUKE UNIVERSITY,DURHAM,NC,27710,131 RESEARCH DR,,DURHAM,35.883151,-78.879396,611310,C,106582.4
1006024,110008799568,DULUTH STEAM COOPERATIVE ASSOCIATION,DULUTH,MN,55802,1 LAKE PLACE DR,,SAINT LOUIS,46.78477,-92.09681,221330,C,68672.7
1005704,110000404839,DUNN PAPER INC.,PORT HURON,MI,48060,218 RIVERVIEW STREET,,SAINT CLAIR,43.004825,-82.422756,322121,C,36575
1003889,110034393378,DUPONT BEAUMONT WORKS INDUSTRIAL PARK,NEDERLAND,TX,77627,5470 N TWIN CITY HWY,,JEFFERSON,30.012778,-94.027222,325192,"C,V",5439.2
1002618,110043811239,DUPONT CHAMBERS WORKS,DEEPWATER,NJ,08023,ROUTE 130 & CANAL ROAD,,SALEM,39.68203,-75.4905436,325199,"C,OO",42533.2
1001720,110000381881,DUPONT CIRCLEVILLE PLANT,CIRCLEVILLE,OH,43113,800 DU PONT ROAD,,PICKAWAY,39.55762,-82.96377,325211,C,26078.5
1006145,110000559609,DUPONT COMPANY - FAYETTEVILLE WORKS,FAYETTEVILLE,NC,28306,22828 NC HIGHWAY 87 WEST,,BLADEN,34.835767,-78.856293,325211,"C,OO",38252.8
1003041,110043807244,DUPONT DELISLE PLANT,PASS CHRISTIAN,MS,39571,7685 KILN DELISLE ROAD,,Harrison,30.410662,-89.2657266,325131,"C,EE",747610.3
1002616,110000338830,DUPONT EDGE MOOR PLANT,EDGEMOOR,DE,19809,104 HAY RD,,NEW CASTLE,39.747722,-75.497972,325131,"C,EE",127916
1002712,110043810604,DUPONT EXPERIMENTAL STATION,WILMINGTON,DE,19880,RT 141 & ALAPOCAS DRIVE,,NEW CASTLE,39.75,-75.55,541712,C,76587.5
1004136,110043785909,DUPONT KINSTON PLANT,KINSTON,NC,28502,"N. C. HIGHWAY, 11 NORTH",,LENOIR,35.2634,-77.5756,325211,C,51550.8
1004133,110000378494,DUPONT LOUISVILLE WORKS,LOUISVILLE,KY,40216,4200 CAMP GROUND ROAD,,JEFFERSON,38.21229,-85.83975,325120,"C,O,OO",30976.7
1002709,110000374443,DUPONT MEMPHIS PLANT,MEMPHIS,TN,38127,2571 FITE ROAD,,SHELBY,35.272131,-89.978988,325188,C,31301.6
1003382,110017746368,DUPONT SABINE RIVER WORKS,ORANGE,TX,77631,FARM RD. 1006,,ORANGE,30.057433,-93.755445,325199,"C,X",966394
1003976,110043811195,DUPONT TEIJIN FILMS,CHESTER,VA,23836,3600 DISCOVERY DR,,Chesterfield,37.3495726,-77.3439283,326113,C,39930
1002176,110043793151,DUPONT WASHINGTON WORKS,WASHINGTON,WV,26181,8480 DUPONT ROAD,,Wood,39.1995786,-81.6802054,325211,"C,O,OO",360587.5
1006290,110043808323,DUQUESNE UNIV,PITTSBURGH,PA,15282,600 FORBES AVE,,Allegheny,40.4353635,-79.9913005,611310,C,581.7
1007966,110000603188,DURAND GLASS MANUFACTURING CO INC,MILLVILLE,NJ,08332,901 SOUTH WADE BOULEVARD,,CUMBERLAND,39.387565,-75.017671,327212,"C,N",85046.2
1003110,110001567849,DUTCHESS CO RESOURCE RECOVERY FACILITY,POUGHKEEPSIE,NY,12601,98 SAND DOCK RD,,DUTCHESS,41.64761,-73.94044,562213,C,42097.5
1006067,110000328903,DYNO NOBEL INC (DONORA PLANT),DONORA,PA,15033,1320 GALIFFA DRIVE,,WASHINGTON,40.188611,-79.856389,325311,"C,V",13694.2
1006100,110000595954,DYNO NOBEL INCORPORATED NITROGEN DIVISION (FORMERLY IRECO),LOUISIANA,MO,63353,11025 HIGHWAY D,,PIKE,39.42889,-91.032982,325311,V,
1005829,110000601091,"DYNO NOBEL, INC. - BATTLE MOUNTAIN PLANT",BATTLE MOUNTAIN,NV,89820,SIX MILES NORTH AND 2 MILES EAST OF BATTLE MOUNTAI,,LANDER,40.69,-116.868056,325188,"C,V",
1001147,110020517378,Dahlberg (Jackson County),NICHOLSON,GA,30565,585 JARRETT ROAD,,Jackson,34.047181,-83.398372,221112,"C,D",205317.2
1001529,110000439721,Dallman,SPRINGFIELD,IL,62703,3100 STEVENSON DRIVE,,Sangamon,39.758237,-89.607638,221112,"C,D",2938538.4
1007374,110043808528,Dan E Karn,ESSEXVILLE,MI,48732,2742 N WEADOCK HWY,,Bay,43.6119299,-83.7730237,221112,"C,D",4427251.3
1000833,110043786374,Dan River,EDEN,NC,27288,900 S EDGEWOOD RD,,Rockingham,36.4919544,-79.7624177,221112,"C,D",634839.3
1007370,110043807253,Daniel Electric Generating Plant,ESCATAWPA,MS,39552,13201 HIGHWAY 63,,Jackson,30.4891667,-88.5511111,221112,D,7641740.2
1002580,110009573933,Danville,Danville,KY,40422,"1745 Airport Blvd., Hwy 1273",,BOYLE,37.58,-84.75,486210,C,82409.4
1001382,110028032126,Darby Electric Generating Station,MOUNT STERLING,OH,43143,12509 ADKINS ROAD,,Pickaway,39.71484,-83.17775,221112,"C,D",26674.1
1000303,110001889920,Darbytown Combustion Turbine,RICHMOND,VA,23883,6001 FERGUS BLVD,,Henrico,37.1266204,-76.7567368,221112,D,133244.2
1009167,110040940097,Dartmouth Power,DARTMOUTH,MA,02747,1 ENERGY RD.,,Bristol,41.6465838,-71.014118,221112,"C,D",57544.7
1000990,110013320245,Dave Johnston,GLENROCK,WY,82637,1591 TANK FARM ROAD,,Converse,42.826912,-105.797542,221112,D,5436078.7
1004204,110043787015,Davidson County Integrated Solid Waste Management Dept.,Thomasville,NC,27360,1242 Old Highway 29,,DAVIDSON,35.85322,-80.17654,562212,HH,
1004537,110043808369,Davis,Gerty,OK,74570,"34.79, -96.248",,Hughes,34.8415371,-96.1102943,486210,C (Abbr),33487.8
1000448,110028014529,Dayton Avenue Substation,AMES,IA,50010,2300 PULLMAN ST,,Story,42.02706,-93.58461,221112,"C,D",1251.3
1007187,110002569569,De Moss Petrie Generating Station,TUCSON,AZ,85705,2501 N FLOWING WELLS ROAD,,Pima,32.25234,-110.99151,221112,D,4317.4
1001014,110012446317,DeBary Power Plant,DEBARY,FL,32713,176 WEST HIGHBANKS RD,,Volusia,28.89017,-81.33199,221112,"C,D",225900
1006695,110006650132,Dearborn Industrial Generation,DEARBORN,MI,48121,2400 MILLER ROAD,,Wayne,42.31,-83.19,221119,"C,D",2475418.6
1006705,110043786383,Decatur Energy Center,DECATUR,AL,35601,2024 HIGHWAY 20 WEST,,Morgan,34.627813,-87.0424393,221112,D,1418664.9
1006650,110001869078,Decker Creek,AUSTIN,TX,78724,8003 DECKER LN,,Travis,30.30576,-97.61862,221112,"C,D",725292.7
1007501,110043808537,Decordova,GRANBURY,TX,76048,4950 POWER PLANT COURT,,Hood,32.4084693,-97.8068851,221112,"C,D",32595.1
1000737,110000321241,Deepwater,PENNSVILLE,NJ,08070,373 NORTH BROADWAY,,Salem,39.683022,-75.509165,221112,D,161055
1001932,110043787024,Deer Gulch-Falcon Compressor Station,Gillette,WY,82716,"NE1/4 of Section 6, T50N, R77W",,CAMPBELL,44.4524167,-105.582806,211111,C (Abbr),31391.4
1001231,110043808546,Deer Island Treatment,WINTHROP,MA,02152,100 TAFTS AVE,,Suffolk,42.3737714,-70.9754842,221320,"C,D",16350.5
1000825,110043808555,Deer Park Energy Center,DEER PARK,TX,77536,5665 HIGHWAY 225,,Harris,29.6790149,-95.1119407,221112,D,3192683.9
1001495,110000362615,Deerhaven,GAINESVILLE,FL,32653,10001 NW 13TH ST,,Alachua,29.759713,-82.388792,221112,"C,D",1478928.6
1001755,110000383521,Defiance Casting Operations (0320010001),DEFIANCE,OH,43512,26427 STATE ROUTE 281 EAST,,DEFIANCE,41.28247,-84.3127,331511,"C,U",159022.3
1007322,110032877661,Delaware City Refinery,DELAWARE CITY,DE,19706,4550 WRANGLE HILL ROAD,,New Castle,39.586667,-75.629722,324110,"C,D",129873.9
1006038,110001065016,Delaware Valley Resource Recovery Facility,CHESTER,PA,19013,10 HIGHLAND AVENUE,,DELAWARE,39.826396,-75.386347,562213,C,338337.6
1006444,110000458488,"Delek Refining, Ltd",Tyler,TX,75702,1702 East Commerce St,,SMITH,32.362649,-95.280784,324110,"C,Y",451167.6
1004995,110043786631,Delhi (SESH) Compressor Station,DELHI,LA,71232,"32.410296°, -91.487657°",,RICHLAND,32.409368,-91.487253,486210,C (Abbr),75871.1
1000794,110043716565,Dell Power Plant,DELL,AR,72426,301 E STATE HIGHWAY 18,,Mississippi,35.861074,-90.024397,221112,"C,D",308754.6
1004513,110043787033,Delmita Gas Plant,Delmita,TX,78536,6 miles S of 1017 on 2294,,STARR,26.6180494,-98.4184224,211111,C,49473.3
1006109,110043786640,Delmont,Greensburg,PA,15601,160 Adele Lane Off Hwy 66 N,,WESTMORELAND,40.3022057,-79.5378634,486210,C,106159.6
1000674,110043815556,Delray,DETROIT,MI,48209,6911 W JEFFERSON AVE,,Wayne,42.3004321,-83.1166438,221112,D,17434
1000700,110010569535,Delta,CLEVELAND,MS,38732,3964 HWY 61,,Bolivar,33.792333,-90.710056,221112,D,5267.6
1005211,110043808564,Delta Air Lines Inc.- Atlanta Operations,Atlanta,GA,30354,1020 Delta Blvd,,FULTON,33.65677,-84.423151,481111,C (Abbr),52219
1001263,110002936538,"Delta Energy Center, LLC",PITTSBURG,CA,94565,1200 ARCY LANE,,Contra Costa,38.01587,-121.84288,221112,D,1532760
1003633,110000450752,Delta Natural Kraft,Pine Bluff,AR,71612,1701 Jefferson Parkway,,Jefferson,34.27,-92.09,322121,"AA,C",185693.4
1007161,110012569942,Delta-Person Generating Station,Albuquerque,NM,87105,725 Electric Ave. SE,,BERNALILLO,35.02601,-106.644147,221112,"C,D",1740.8
1007700,110043799271,Denver Regional North Landfill,Erie,CO,80516,1441 Weld County Rd 6,,Weld,40.0369992,-105.0089888,562212,"C,HH",
1001295,110043815565,Depere Energy Center,DE PERE,WI,54115,112 N 5TH ST,,Brown,44.448571,-88.072232,221112,"C,D",20018.5
1001329,110041241073,Desert Basin Generating Station,CASA GRANDE,AZ,85222,1872 N BURRIS RD,,Pinal,32.7005006,-111.7495419,221112,D,527875.3
1001306,110043329680,Desert Star Energy Center,BOULDER CITY,NV,89005,701 EL DORADO VALLEY DR,,Clark,35.9279577,-114.8567482,221112,D,1195845.4
1006035,110043813861,Desoto County Energy Park,ARCADIA,FL,34266,3800 ROAN ST NE,,DeSoto,27.170058,-81.8224362,221112,"C,D",8744.7
1004125,110028027926,Detroit Renewable Power LLC,Detroit,MI,48211,5700 Russell,,WAYNE,42.367747,-83.054644,562213,C,153194
1002492,110043799280,Devon,MILFORD,CT,06460,734 NAUGATUCK AVE,,New Haven,41.2220944,-73.0464309,221112,"C,D",12153.8
1007936,110000465719,"Diamond Shamrock Refining Company, L.P.",SUNRAY,TX,79086,6701 FM 119,,MOORE,35.951944,-101.873889,324110,"C,Y",1419914.132
1004338,110043786659,Diamond Y Compressor Station,FORT STOCKTON,TX,79735,"6.2 MI N ON SH18, 2.3 MI W",,PECOS,30.8568345,-102.7594847,211111,C,31172.3
1000650,110000339303,Dickerson,DICKERSON,MD,20842,21200 MARTINSBURG ROAD,,Montgomery,39.2086,-77.4644,221112,"C,D",2740451.8
1001294,110001937922,Dighton,DIGHTON,MA,02715,1450 SOMERSET AVE,,Bristol,41.831268,-71.124005,221112,D,230209.3
1005947,110000462829,Dixie Chemical Company,Pasadena,TX,77507,10601 Bay Area Blvd,,HARRIS,29.610601,-95.050976,325199,C,37700.9
1006298,110009579401,Doc Bonin,LAFAYETTE,LA,70506,1120 WALKER ROAD,,Lafayette,30.23556,-92.046004,221112,D,222597.6
1001351,110015854609,Dogwood Energy Facility,PLEASANT HILL,MO,64080,25111 E 175TH ST,,Cass,38.793056,-94.299528,221112,D,352122.1
1001416,110000450155,Dolet Hills Power Station,MANSFIELD,LA,71052,963 POWER PLANT RD,,De Soto,32.044543,-93.5527,221112,D,4920684.9
1001940,110043786677,Dolly Varden Platform,Anchorage,AK,99503,3800 Centerpoint Drive Ste 100,,Anchorage,61.191144,-149.8902415,211111,C,44242.8
1000913,110000353885,Dolphus M Grainger,CONWAY,SC,29526,1605 MARINA ROAD,,Horry,33.814167,-79.052222,221112,D,425831
1000229,110043814487,Domtar Paper Company LLC - Plymouth,PLYMOUTH,NC,27962,NC HWY 149 N,,Martin,35.8087701,-76.7567368,322110,"AA,C,PP",147667
1005706,110000330400,"Domtar Paper Company, LLC",JOHNSONBURG,PA,15845,100 CENTER ST,,Elk,41.492222,-78.676667,322121,"AA,C",434286.4
1000310,110035420979,Donald Von Raesfeld,SANTA CLARA,CA,95054,850 DUANE AVE,,Santa Clara,37.377209,-121.949854,221112,D,194689.4
1001259,110017409286,Doswell Limited Partnership,ASHLAND,VA,23005,10098 OLD RIDGE ROAD,,Hanover,37.813056,-77.436389,221112,"C,D",1237297.9
1007375,110043808573,Doty Mountain Compressor Station,Green River,WY,82935,"NW 1/4 of Section 23, T17N, R91W",,SWEETWATER,41.5248947,-109.5211063,211111,C (Abbr),26402.8
1003887,110043813898,Dougherty County - Fleming/Gaissert Rd Landfill,Albany,GA,31705,900 Gaissert Road,,Dougherty,31.5124781,-84.0378894,562212,HH,
1002377,110000722790,Douglas Gas Plant,DOUGLAS,WY,82633,252 HIGHWAY 59 NORTH,,CONVERSE,42.790735,-105.356641,211112,"C,NN",47082.9
1002166,110043786686,Dow Corning Corporation - Midland Site,Midland,MI,48686,3901 S. Saginaw Rd.,,MIDLAND,43.58891,-84.20784,325998,C,116980.9
1005702,110005719801,Doyle Generating Facility,MONROE,GA,30656,1318 GRATIS ROAD,,Walton,33.83748,-83.69499,221112,D,27554.9
1005652,110043786695,Dry Creek Landfill,White City,OR,97503,5500 Highway 140,,JACKSON,42.441635,-122.751428,562212,"C,HH",
1000296,110000370544,DuPont Old Hickory,OLD HICKORY,TN,37138,1002 INDUSTRIAL ROAD,,Davidson,36.267329,-86.66154,313230,C,106450
1001546,110000414533,Dubuque,DUBUQUE,IA,52004,920 KERPER ROAD,,Dubuque,42.4932658,-90.7464165,221112,"C,D",221862.8
1001004,110043814502,Duck Creek,CANTON,IL,61520,17751 N CILCO ROAD,,Fulton,40.5127082,-89.9626799,221112,"C,D",2745752.1
1000265,110043808582,"Duke Energy Fayette, II LLC",MASONTOWN,PA,15461,100 ENERGY DRIVE,,Fayette,39.8381503,-79.9080757,221112,"C,D",854640.3
1000153,110043799299,"Duke Energy Hanging Rock, II LLC",IRONTON,OH,45638,1395 COUNTY RD 1A,,Lawrence,38.5702309,-82.669947,221112,"C,D",1418497.4
1001380,110007399537,"Duke Energy Lee, II LLC",DIXON,IL,61021,1674 RED BRICK RD,,Lee,41.827489,-89.419788,221112,D,12302.3
1001319,110043788194,"Duke Energy Vermillion, II LLC",CAYUGA,IN,47928,2777 N STATE ROAD 63,,Vermillion,39.9639967,-87.4703029,221112,D,62891.1
1000168,110043813905,"Duke Energy Washington, II LLC",BEVERLY,OH,45715,859 ST RT 83,,Washington,39.6081358,-81.6363869,221112,"C,D",707965.8
1007916,110000344182,Dupont Belle Plant,BELLE,WV,25015,901 WEST DU PONT AVENUE,,Kanawha,38.241944,-81.5525,325199,C,146781
1000086,110010575635,Dupont Johnsonville,NEW JOHNSONVILLE,TN,37134,1 DUPONT ROAD,,Humphreys,36.043116,-87.9817,325131,"C,EE",413889
1006389,110043783527,Dyer Boulevard Landfill (Dyer Park),West Palm Beach,FL,33412,7301 Haverhill Road,,PALM BEACH,26.784252,-80.119174,562212,HH,
1000758,110043783536,Dynegy Danskammer,NEWBURGH,NY,12550,994 RIVER RD,,Orange,41.5306113,-74.0535126,221112,"C,D",1611028.8
1001182,110000324747,Dynegy Roseton,NEWBURGH,NY,12550,992 RIVER ROAD,,Orange,41.573051,-73.965882,221112,"C,D",301745.4
1001442,110000754979,"Dynegy South Bay, LLC",CHULA VISTA,CA,91911,990 BAY BOULEVARD,,San Diego,32.611659,-117.092029,221112,"C,D",48420.3
1005766,110043790485,Dyno Nobel,Deer Island,OR,97054,63149 Columbia River Highway,,Columbia,45.9417003,-122.9351266,325311,"C,G,PP,V",177779
1005648,110043814520,E & J GALLO WINERY,FRESNO,CA,93727,5610 E. OLIVE AVE.,,FRESNO,36.75749,-119.69901,312130,C,31151.6
1004895,110000404802,E B EDDY PAPER INC,PORT HURON,MI,48060,1700 WASHINGTON AVE.,,SAINT CLAIR,42.988511,-82.436183,322121,C,137424.6
1001175,110007395942,E B Harris Generating Plant,AUTAUGAVILLE,AL,36067,600 COUNTY ROAD 41,,Autauga,32.381222,-86.573806,221112,D,1577200.9
1001414,110043815583,E C Gaston,WILSONVILLE,AL,35186,31972 HIGHWAY 25 NORTH,,Shelby,33.2776365,-86.5198651,221112,"C,D",8920950.5
1001514,110000438125,E D Edwards,BARTONVILLE,IL,61607,7800 SOUTH CILCO LANE,,Peoria,40.594861,-89.665548,221112,D,5027614
1002962,110030484107,E ENERGY ADAMS,ADAMS,NE,68301,13238 EAST ASPEN ROAD,,GAGE,40.479941,-96.890951,325193,"C,PP",82655.1
1000768,110043808608,E F Barrett,ISLAND PARK,NY,11558,MCCARTHY ROAD,,Nassau,40.6031778,-73.6477342,221112,"C,D",810640.5
1005905,110040962875,"E F Kenilworth, Inc.",KENILWORTH,NJ,07033,2000 GALLOPING HILL RD BLDG K-14,,Union,40.6772404,-74.2912872,221330,C,90325.7
1002003,110000463542,E I DU PONT DE NEMOURS LA PORTE PLANT,LA PORTE,TX,77571,12501 STRANG RD.,,HARRIS,29.698329,-95.033411,325199,"C,PP",18382.4
1007271,110043790494,E R SQUIBB & SONS LLC,LAWRENCEVILLE,NJ,08648,RT 206 & PROVINCE LINE RD,,MERCER,40.2912966,-74.7220017,325412,C,38256
1005565,110000514587,E.F. Oxnard LLC,Oxnard,CA,93030,550 Diaz Avenue,,VENTURA,34.1968,-119.168423,221112,C,65150.6
1001579,110043972528,E.W. Brown,Harrodsburg,KY,40330,815 Dix Dam Road,,Mercer,37.8258603,-84.8984775,221112,"C,D",3180964.6
1005844,110043815592,EAGLE COUNTY LANDFILL,WOLCOTT,CO,81655,815 Ute Creek Road,,EAGLE,39.7529418,-106.7175669,562212,HH,
1003710,110014327905,"EAGLE POINT LANDFILL, LLC",BALL GROUND,GA,30107,8880 OLD FEDERAL RD,,CHEROKEE,34.319691,-84.245053,562212,HH,
1005795,110014003390,EAGLE RIDGE LANDFILL,BOWLING GREEN,MO,63334,13100 HIGHWAY VV,,PIKE,39.394128,-91.212616,562212,HH,
1007588,110011954778,EARTHMOVERS LANDFILL,ELKHART,IN,46517,26488 CR 26,,ELKHART,41.626417,-85.97125,562212,"C,HH",1107.4
1004556,110024371106,EAST BRIDGEWATER LANDFILL,EAST BRIDGEWATER,MA,02333,234 THATCHER ST,,Plymouth,42.0334341,-70.9592096,562212,"C,HH",
1003101,110018838686,EAST CAROLINA REGIONAL LANDFILL,AULANDER,NC,27805,1922 REPUBLICAN ROAD,,BERTIE,36.1094,-77.07261,562212,"C,HH",
1005860,110040497156,EAST CENTRAL SOLID WASTE COMMISSION,MORA,MN,55051,SEE LOCATION DESCRIPTION,,KANABEC,45.849762,-93.353417,562212,HH,
1001348,110028018927,EAST CHICAGO RECOVERY INC,EAST CHICAGO,IN,46312,3210 WATLING ST,,LAKE,41.65427,-87.44661,331111,C,3495.1
1003723,110043799315,EAST DUVAL SLF (GREENFIELD CREEK),JACKSONVILLE,FL,32225,515 GIRVIN RD,,Duval,30.3658304,-81.4937993,562212,HH,
1005527,110000494206,"EAST JORDAN IRON WORKS INC (dba EJ USA, Inc.)",EAST JORDAN,MI,49727,301 SPRING ST.,,CHARLEVOIX,45.15594,-85.12822,331511,C,54833.2
1004792,110025333734,EAST KANSAS AGRI-ENERGY,GARNETT,KS,66032,1304 S. Main St.,,ANDERSON,38.271522,-95.237414,325193,C,51694
1005438,110041143278,EAST KCL COMPACTION,CARLSBAD,NM,88220,"210 RED CLOUD RD, HWY 62/180",,EDDY,32.50244,-103.7685,212391,C,69517.7
1001769,110043813914,EAST PAINTER FACILITY,Evanston,WY,82930,2.5 MILES NORTH ON HWY 89 THEN 5 MILES EAST,,UINTA,41.0682088,-110.7599266,211111,C (Abbr),58608
1006818,110010370721,EAST PENN LYONS SMELTER & BATTERY PLT,LYON STATION,PA,19536,DEKA ROAD,,Berks,40.4803045,-75.7582257,331492,"C,R",38567
1006407,110000502858,EAST TEXAS GAS PLANT,CARTHAGE,TX,75633,2628 US 79 NORTH,,PANOLA,32.186661,-94.262695,211112,"C,NN",201767.604
1002735,110043815609,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,Lovington,NM,88260,29 Vacuum Complex Lane,,LEA,32.9753361,-103.4511768,211111,C,34521.9
1002326,110000503928,EAST VEALMOOR GAS PLANT,COAHOMA,TX,79511,11703 EAST FM. 846,,HOWARD,32.496594,-101.351758,211112,C,111143
1007018,110001712816,"EASTERN AREA LANDFILL, BIRMINGHAM",BIRMINGHAM,AL,35210,2787 ALTON DRIVE,,JEFFERSON,33.587611,-86.646139,562212,HH,
1001957,110040866783,EASTMAN CHEMICAL CO SC OPERATIONS,GASTON,SC,29053,500 K AVE,,LEXINGTON,33.86574,-81.01719,325211,C (Abbr),84323
1004583,110000614069,EASTON UTILITIES COMM MUNI,EASTON,MD,21601,201 NORTH WASHINGTON STREET,,TALBOT,38.77714,-76.07624,221210,"C (Abbr),NN",
1004634,110043814539,EASTSIDE COMPRESSOR STATION,BRYCELAND,LA,71008,HWY 9 ABOUT 3 MI SOUTH OF BRYCELAND,,BIENVILLE,32.36641,-92.9775558,486210,C (Abbr),25520
1005493,110013981806,EBR NORTH LANDFILL,ZACHARY,LA,70791,16001 SAMUELS RD,,EAST BATON ROUGE,30.598236,-91.222398,562212,HH,
1002468,110043808617,ECD LANDFILL,ENNIS,TX,75119,5703 N INTERSTATE HIGHWAY 45,,ELLIS,32.394059,-96.653222,562212,"C,HH",1.1
1007944,110030922116,ECDC ENVIRONMENTAL,EAST CARBON,UT,84520,1111 WEST HIGHWAY 123,,CARBON,39.5796427,-110.4500422,562212,"C,HH",
1005453,110007816471,ECOELECTRICA LP,PENUELAS,PR,00624,ROAD 337 KM 3.7,,PENUELAS,17.98,-66.75833,221112,C (Abbr),1499466.4
1000554,110013975706,EDGECOMBE COUNTY LANDFILL,TARBORO,NC,27886,COLONIAL ROAD,,EDGECOMBE,35.914501,-77.584297,562212,HH,
1007347,110000476315,EDGINGTON OIL COMPANY,LONG BEACH,CA,90805,2400 E. ARTESIA BLVD.,,LOS ANGELES,33.87461,-118.16412,324110,C,20145.2
1007392,110022523269,EES COKE BATTERY,RIVER ROUGE,MI,48218,1400 ZUG ISLAND,,WAYNE,42.29,-83.11,324199,"C,Q",647006.6
1001253,110043813923,"EFS Parlin Holdings, LLC",PARLIN,NJ,08859,970 WASHINGTON ROAD,,Middlesex,40.4601511,-74.3176876,221112,"C,D",37033.6
1003574,110012670840,EGAN,Evangeline,LA,70537,401 Ida Fruge Road,,ACADIA,30.259444,-92.573333,486210,C,46975.1
1006146,110043814557,EIELSON AIR FORCE BASE,EIELSON AFB,AK,99702,"2310 CENTRAL AVE, SUITE 100",,Fairbanks North Star,64.6770035,-147.038251,928110,C,328148.2
1007767,110043972145,EKA CHEMICALS INC,COLUMBUS,MS,39702,4374 NASHVILLE FERRY ROAD EAST,,Lowndes,33.4497573,-88.3433623,325188,C,24862.3
1003313,110043813932,EL CEDRO GAS Treating PLANT,BLANCO,NM,87412,24 MI E OF BLANCO ON US HWY 64 T29N R5W Section 31,,SAN JUAN,36.6378179,-107.4321959,213112,C (Abbr),145477.2
1003993,110000746373,EL DORADO CHEMICAL COMPANY,EL DORADO,AR,71730,4500 NORTHWEST AVE.,,UNION,33.263865,-92.684804,325311,"C,V",20440.6
1002830,110000503937,EL DORADO NITROGEN LP,BAYTOWN,TX,77520,8490 WEST BAY ROAD,,Harris,29.7299827,-94.9870491,325311,V,
1007693,110005982339,EL SOBRANTE LANDFILL,CORONA,CA,92883,10910 DAWSON CANYON ROAD,,RIVERSIDE,33.782526,-117.46764,562212,"C,HH",2423.5
1006232,110021120142,ELBERTA COMPRESSOR STATION,ELBERTA,UT,84626,"SE1/4  SW1/4  SECT 7, T10S, R1",,UTAH,40.155903,-112.028099,486210,C,46985.6
1002491,110010296991,ELDA RDF,CINCINNATI,OH,45232,5701 ESTE AVENUE,,HAMILTON,39.18529,-84.50104,562212,HH,
1005197,110009989904,ELECTRO-MOTIVE DIESEL INC,MCCOOK,IL,60525,9301 WEST 55TH STREET,,COOK,41.790899,-87.849421,336510,C,28107.1
1005640,110000350272,ELEMENTIS CHROMIUM,CASTLE HAYNE,NC,28429,5408 HOLLY SHELTER ROAD,,NEW HANOVER,34.37,-77.86,325188,"C,U",196743.1
1002020,110041205692,ELI LILLY AND COMPANY-CLINTON LABS,CLINTON,IN,47842,10500 S ST RD 63,,VERMILLION,39.73374,-87.39556,325411,C,131875.1
